,complex_name,avg_n_models,max_n_models,num_contacts_with_max_n_models,num_unique_contacts,max_iptm,max_ptm,best_model_num,best_pdockq,best_plddt_avg,best_pae_avg,protID,gene_name,product,locus,vulnerability,membrane,tmr,ipc,dataset
137,ABK70300.1_and_ABK70445.1,2.8,4,112,264,0.32,0.77,2,0.168,71.9,11.5,ABK70445.1,na,ferredoxin,MSMEG_1462,0.494,G,0,5.525,dnaN
138,ABK70300.1_and_ABK70366.1,2.8,3,22,25,0.34,0.6,1,0.103,71.4,8.9,ABK70366.1,na,hypothetical protein,MSMEG_5101,0.162,G,0,4.533,dnaN
139,ABK70300.1_and_ABK72161.1,2.7,5,49,342,0.46,0.84,2,0.123,71.8,9.8,ABK72161.1,na,conserved domain protein,MSMEG_4857,-1.597,G,0,3.783,dnaN
140,ABK70300.1_and_ABK74731.1,2.7,4,38,267,0.81,0.87,4,0.384,87.9,4.8,ABK74731.1,na,conserved hypothetical protein,MSMEG_6248,0.323,G,0,4.94,dnaN
141,ABK70300.1_and_ABK76075.1,2.7,5,28,192,0.32,0.72,3,0.157,69.3,10.8,ABK76075.1,na,LprE protein,MSMEG_5043,0.421,G,0,5.169,dnaN
142,ABK70300.1_and_ABK71702.1,2.7,4,61,147,0.58,0.78,1,0.114,83.1,5.8,ABK71702.1,na,conserved hypothetical protein,MSMEG_3622,0.575,G,0,5.614,dnaN
143,ABK70300.1_and_ABK71733.1,2.7,4,42,103,0.63,0.86,2,0.123,76.3,3.8,ABK71733.1,na,hypothetical protein,MSMEG_0726,,G,0,4.24,dnaN
144,ABK70300.1_and_ABK75727.1,2.7,5,24,221,0.36,0.73,1,0.175,71.4,11.8,ABK75727.1,na,YceI like family protein,MSMEG_2065,0.306,G,0,7.483,dnaN
145,ABK70300.1_and_ABK74245.1,2.7,4,41,137,0.39,0.73,2,0.157,74.3,11.5,ABK74245.1,rplP,ribosomal protein L16,MSMEG_1443,-9.273,G,0,10.204,dnaN
146,ABK70300.1_and_ABK74607.1,2.7,4,22,57,0.48,0.68,2,0.123,77.9,7.8,ABK74607.1,na,conserved hypothetical protein,MSMEG_6365,-6.082,G,0,4.431,dnaN
147,ABK70300.1_and_ABK70759.1,2.7,4,76,163,0.37,0.7,2,0.14,71.9,12.3,ABK70759.1,na,putative transcription regulator,MSMEG_6864,-0.202,G,0,6.985,dnaN
148,ABK70300.1_and_ABK76111.1,2.7,4,45,100,0.42,0.64,3,0.204,75.6,6.8,ABK76111.1,na,conserved hypothetical protein,MSMEG_1149,0.144,M,1,4.52,dnaN
149,ABK70300.1_and_ABK75540.1,2.7,3,197,259,0.79,0.88,4,0.268,84.2,4.2,ABK75540.1,nuoM,"NADH-quinone oxidoreductase, M subunit",MSMEG_2051,0.109,M,14,5.728,dnaN
150,ABK70300.1_and_ABK75495.1,2.7,5,59,257,0.4,0.83,5,0.091,67.7,10.6,ABK75495.1,na,rubredoxin,MSMEG_1841,-0.155,G,0,4.05,dnaN
151,ABK70300.1_and_ABK70917.1,2.7,4,101,243,0.38,0.74,5,0.152,70.1,11.4,ABK70917.1,na,conserved hypothetical protein,MSMEG_0901,-0.092,G,0,4.52,dnaN
152,ABK70300.1_and_ABK70417.1,2.6,5,16,258,0.38,0.69,4,0.196,70.7,11.2,ABK70417.1,na,YhhW family protein,MSMEG_0215,0.357,G,0,4.902,dnaN
153,ABK70300.1_and_ABK71171.1,2.6,4,87,263,0.76,0.85,4,0.247,83.9,4.5,ABK71171.1,trpA,"tryptophan synthase, alpha subunit",MSMEG_3221,-7.779,G,0,4.469,dnaN
154,ABK70300.1_and_ABK72839.1,2.6,5,26,201,0.3,0.66,4,0.218,75.4,14.2,ABK72839.1,na,conserved hypothetical protein,MSMEG_0336,0.453,G,0,4.774,dnaN
155,ABK70300.1_and_ABK71937.1,2.6,5,35,314,0.55,0.75,2,0.193,79.5,8.6,ABK71937.1,na,"sarcosine oxidase subunit beta, putative",MSMEG_0665,-0.086,G,0,4.749,dnaN
156,ABK70300.1_and_ABK75928.1,2.6,5,22,203,0.27,0.74,2,0.14,69.1,11.0,ABK75928.1,na,conserved hypothetical protein,MSMEG_6476,0.359,G,0,4.724,dnaN
157,ABK70300.1_and_ABK72898.1,2.6,3,178,250,0.55,0.76,2,0.2,81.5,8.6,ABK72898.1,na,conserved hypothetical protein,MSMEG_5213,0.263,G,0,7.892,dnaN
158,ABK70300.1_and_ABK74179.1,2.6,5,55,202,0.35,0.7,2,0.113,69.0,11.5,ABK74179.1,na,rhomboid family protein,MSMEG_4904,-6.657,M,6,9.18,dnaN
159,ABK70300.1_and_ABK70387.1,2.6,5,33,217,0.32,0.75,2,0.119,74.7,10.5,ABK70387.1,na,2Fe-2S iron-sulfur cluster binding domain protein,MSMEG_4878,0.637,G,0,5.067,dnaN
160,ABK70300.1_and_ABK72617.1,2.6,5,23,254,0.48,0.78,5,0.304,73.6,10.7,ABK72617.1,na,hypothetical protein,MSMEG_3130,0.106,G,0,11.052,dnaN
161,ABK70300.1_and_ABK69863.1,2.6,3,117,153,0.77,0.85,4,0.203,93.7,2.1,ABK69863.1,na,putative secreted protein,MSMEG_3493,0.21,G,0,5.169,dnaN
162,ABK70300.1_and_ABK75055.1,2.6,4,12,171,0.31,0.65,2,0.101,73.5,10.4,ABK75055.1,na,ABC transporter integral membrane subunit,MSMEG_0796,-0.161,M,6,9.399,dnaN
163,ABK70300.1_and_ABK73385.1,2.6,5,1,313,0.6,0.76,2,0.266,76.5,6.1,ABK73385.1,na,conserved hypothetical protein,MSMEG_6925,0.206,G,0,3.503,dnaN
164,ABK70300.1_and_ABK74818.1,2.6,5,67,225,0.6,0.79,2,0.19,76.7,7.2,ABK74818.1,na,conserved hypothetical protein,MSMEG_0754,0.835,G,0,4.368,dnaN
165,ABK70300.1_and_ABK72348.1,2.6,5,52,251,0.34,0.77,1,0.297,66.6,12.4,ABK72348.1,hypA,hydrogenase nickel insertion protein HypA,MSMEG_2722,0.183,G,0,4.457,dnaN
166,ABK70300.1_and_ABK71268.1,2.6,5,25,301,0.69,0.84,3,0.223,84.8,6.4,ABK71268.1,na,hypothetical protein,MSMEG_3727,0.211,G,0,4.991,dnaN
167,ABK70300.1_and_ABK74769.1,2.6,5,32,104,0.49,0.8,2,0.215,75.8,6.6,ABK74769.1,na,hypothetical protein,MSMEG_3643,-0.103,G,0,9.838,dnaN
168,ABK70300.1_and_ABK73487.1,2.5,5,2,251,0.67,0.84,5,0.209,83.9,4.0,ABK73487.1,na,conserved hypothetical protein,MSMEG_0921,-3.058,G,0,4.215,dnaN
169,ABK70300.1_and_ABK74535.1,2.5,4,1,275,0.54,0.72,4,0.211,77.6,10.2,ABK74535.1,na,UDP-glucose 6-dehydrogenase,MSMEG_0680,0.576,G,0,5.296,dnaN
170,ABK70300.1_and_ABK72457.1,2.5,3,136,207,0.67,0.88,1,0.339,81.9,4.6,ABK72457.1,na,hypothetical protein,MSMEG_5406,,G,0,12.632,dnaN
171,ABK70300.1_and_ABK74572.1,2.5,5,13,225,0.66,0.85,2,0.18,80.1,6.1,ABK74572.1,na,anti-sigma factor antagonist,MSMEG_6541,0.941,G,0,4.215,dnaN
172,ABK70300.1_and_ABK72745.1,2.5,5,20,331,0.47,0.84,2,0.092,73.5,9.7,ABK72745.1,na,conserved domain protein,MSMEG_6694,-0.246,G,0,3.821,dnaN
173,ABK70300.1_and_ABK73713.1,2.5,5,60,349,0.4,0.69,1,0.201,69.1,11.0,ABK73713.1,na,conserved hypothetical protein,MSMEG_5109,0.094,G,0,4.762,dnaN
174,ABK70300.1_and_ABK72059.1,2.5,5,47,245,0.64,0.78,2,0.257,81.2,6.7,ABK72059.1,na,putative oxidoreductase in MprA 5'region,MSMEG_6385,-0.615,G,0,7.717,dnaN
175,ABK70300.1_and_ABK75319.1,2.5,3,89,140,0.59,0.66,2,0.485,74.6,5.0,ABK75319.1,na,conserved hypothetical protein,MSMEG_0823,0.474,M,1,5.067,dnaN
176,ABK70300.1_and_ABK70344.1,2.5,4,13,96,0.4,0.51,2,0.126,71.9,8.0,ABK70344.1,na,hypothetical protein,MSMEG_2265,-0.067,G,0,10.511,dnaN
177,ABK70300.1_and_ABK74795.1,2.5,4,31,98,0.52,0.68,1,0.202,67.9,10.3,ABK74795.1,na,"transcriptional regulator, MerR family protein",MSMEG_3644,-1.242,G,0,4.991,dnaN
178,ABK70300.1_and_ABK71403.1,2.5,4,45,136,0.55,0.85,4,0.206,79.9,4.5,ABK71403.1,na,hypothetical protein,MSMEG_6534,-0.113,G,0,9.136,dnaN
179,ABK70300.1_and_ABK74057.1,2.5,5,10,258,0.77,0.85,3,0.376,87.9,3.3,ABK74057.1,rdgB,"non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family protein",MSMEG_4899,0.354,G,0,4.698,dnaN
180,ABK70300.1_and_ABK75539.1,2.5,4,24,84,0.41,0.82,3,0.134,78.5,4.5,ABK75539.1,na,hypothetical protein,MSMEG_5974,0.867,G,0,11.242,dnaN
181,ABK70300.1_and_ABK72965.1,2.5,5,28,379,0.47,0.8,3,0.172,75.4,9.6,ABK72965.1,na,putative ferredoxin FdxA,MSMEG_1124,-0.193,G,0,3.808,dnaN
182,ABK70300.1_and_ABK69938.1,2.5,4,30,161,0.37,0.75,2,0.165,68.0,11.1,ABK69938.1,rplS,ribosomal protein L19,MSMEG_2440,-9.661,G,0,9.282,dnaN
183,ABK70300.1_and_ABK75820.1,2.5,3,112,183,0.56,0.75,2,0.143,70.2,11.3,ABK75820.1,priA,primosomal protein N',MSMEG_3061,-1.697,G,0,7.658,dnaN
184,ABK70300.1_and_ABK72075.1,2.5,5,42,248,0.37,0.78,4,0.167,69.2,12.2,ABK72075.1,hypA,hydrogenase nickel insertion protein HypA,MSMEG_2272,0.08,G,0,4.749,dnaN
185,ABK70300.1_and_ABK72557.1,2.5,4,64,198,0.7,0.78,1,0.157,74.8,13.9,ABK72557.1,na,conserved hypothetical protein,MSMEG_5917,0.254,G,0,8.331,dnaN
186,ABK70300.1_and_ABK75349.1,2.5,5,34,200,0.38,0.72,2,0.173,77.5,13.5,ABK75349.1,efp,translation elongation factor P,MSMEG_3035,-4.738,G,0,4.863,dnaN
187,ABK70300.1_and_ABK75768.1,2.5,4,20,153,0.32,0.63,5,0.106,69.9,14.3,ABK75768.1,oppC,"ABC transporter, permease protein OppC",MSMEG_4996,0.375,M,6,10.306,dnaN
188,ABK70300.1_and_ABK70535.1,2.5,4,23,90,0.3,0.71,2,0.116,70.7,6.7,ABK70535.1,na,hypothetical protein,MSMEG_0803,1.618,G,0,9.472,dnaN
189,ABK70300.1_and_ABK74454.1,2.5,4,58,210,0.62,0.72,4,0.275,74.1,8.4,ABK74454.1,na,methylated-DNA--protein-cysteine methyltransferase,MSMEG_4928,-0.261,G,0,5.842,dnaN
190,ABK70300.1_and_ABK74669.1,2.5,5,9,296,0.6,0.77,3,0.49,61.6,14.5,ABK74669.1,na,universal stress protein family protein,MSMEG_1624,-0.022,G,0,5.41,dnaN
191,ABK70300.1_and_ABK70697.1,2.5,3,105,156,0.46,0.83,2,0.198,75.7,6.4,ABK70697.1,na,hypothetical protein,MSMEG_5320,0.465,G,0,10.028,dnaN
192,ABK70300.1_and_ABK71689.1,2.5,4,37,173,0.48,0.7,4,0.294,77.7,14.0,ABK71689.1,na,two-component system response regulator,MSMEG_5306,0.446,G,0,5.931,dnaN
193,ABK70300.1_and_ABK71643.1,2.4,4,62,243,0.33,0.73,4,0.118,70.3,11.6,ABK71643.1,na,conserved hypothetical protein,MSMEG_3171,-0.046,G,0,4.927,dnaN
194,ABK70300.1_and_ABK74953.1,2.4,5,21,93,0.57,0.6,2,0.226,74.7,7.3,ABK74953.1,rarD,RarD protein,MSMEG_3176,0.677,M,10,10.292,dnaN
195,ABK70300.1_and_ABK69816.1,2.4,4,19,117,0.46,0.64,3,0.498,65.4,12.7,ABK69816.1,na,nucleoside-diphosphate-sugar epimerase,MSMEG_5799,0.3,G,0,6.313,dnaN
196,ABK70300.1_and_ABK74763.1,2.4,4,9,56,0.36,0.63,1,0.155,71.2,7.4,ABK74763.1,na,hypothetical protein,MSMEG_5152,0.264,G,0,11.974,dnaN
197,ABK70300.1_and_ABK75973.1,2.4,3,32,60,0.36,0.65,1,0.147,73.0,6.4,ABK75973.1,na,hypothetical protein,MSMEG_3133,-0.103,G,0,5.55,dnaN
198,ABK70300.1_and_ABK72687.1,2.4,4,32,90,0.36,0.71,2,0.158,72.3,9.0,ABK72687.1,na,hypothetical protein,MSMEG_0957,0.11,M,4,5.321,dnaN
199,ABK70300.1_and_ABK74161.1,2.4,3,146,238,0.69,0.85,1,0.247,81.3,4.7,ABK74161.1,na,glutathione S-transferase domain protein,MSMEG_2757,0.137,G,0,5.169,dnaN
200,ABK70300.1_and_ABK72269.1,2.4,5,49,273,0.39,0.76,4,0.151,75.3,9.7,ABK72269.1,na,death-on-curing protein,MSMEG_1278,-0.122,G,0,4.317,dnaN
201,ABK70300.1_and_ABK73430.1,2.4,3,141,235,0.77,0.81,1,0.318,85.2,5.5,ABK73430.1,na,putative cytochrome P450 123,MSMEG_4818,0.166,G,0,4.889,dnaN
202,ABK70300.1_and_ABK74793.1,2.4,3,29,55,0.48,0.56,2,0.635,73.9,8.3,ABK74793.1,na,"hydrolase, NUDIX family protein",MSMEG_2390,0.219,G,0,7.805,dnaN
203,ABK70300.1_and_ABK69559.1,2.4,5,31,121,0.53,0.85,4,0.167,77.7,4.2,ABK69559.1,na,hypothetical protein,MSMEG_1454,-4.278,G,0,4.342,dnaN
204,ABK70300.1_and_ABK75995.1,2.4,5,14,193,0.4,0.64,3,0.113,75.0,9.9,ABK75995.1,na,Glycine cleavage T-protein (aminomethyl transferase),MSMEG_5796,-0.616,G,0,4.94,dnaN
205,ABK70300.1_and_ABK73778.1,2.4,4,14,214,0.67,0.8,4,0.258,84.2,4.4,ABK73778.1,na,conserved hypothetical protein,MSMEG_5328,-0.029,G,0,3.859,dnaN
206,ABK70300.1_and_ABK72264.1,2.4,5,45,308,0.47,0.84,4,0.096,71.3,10.4,ABK72264.1,na,conserved domain protein,MSMEG_5904,-6.491,G,0,3.935,dnaN
207,ABK70300.1_and_ABK69832.1,2.4,3,39,59,0.57,0.53,5,0.315,71.3,8.2,ABK69832.1,na,"acyltransferase, ws/dgat/mgat subfamily protein",MSMEG_5242,0.203,G,0,6.198,dnaN
208,ABK70300.1_and_ABK69822.1,2.4,3,65,109,0.49,0.72,2,0.146,72.4,8.9,ABK69822.1,na,conserved hypothetical protein,MSMEG_5692,-0.226,G,0,12.003,dnaN
209,ABK70300.1_and_ABK73199.1,2.4,5,19,280,0.57,0.75,1,0.233,69.9,14.3,ABK73199.1,na,ABC transporter ATP-binding protein,MSMEG_2979,0.38,G,0,4.876,dnaN
210,ABK70300.1_and_ABK75968.1,2.4,4,40,123,0.51,0.82,4,0.181,77.7,4.7,ABK75968.1,na,hypothetical protein,MSMEG_3068,-2.449,G,0,11.14,dnaN
211,ABK70300.1_and_ABK75616.1,2.4,3,30,60,0.47,0.56,2,0.343,72.9,9.6,ABK75616.1,na,conserved hypothetical protein,MSMEG_5171,0.527,G,0,5.003,dnaN
212,ABK70300.1_and_ABK70359.1,2.3,4,22,187,0.28,0.74,5,0.174,66.5,12.3,ABK70359.1,na,hypothetical protein,MSMEG_6346,-0.171,G,0,10.672,dnaN
213,ABK70300.1_and_ABK72719.1,2.3,3,24,39,0.41,0.64,1,0.328,70.9,11.4,ABK72719.1,na,alpha/beta hydrolase,MSMEG_6850,0.216,G,0,6.033,dnaN
214,ABK70300.1_and_ABK74349.1,2.3,5,7,227,0.32,0.69,1,0.138,66.9,11.8,ABK74349.1,na,two component transcriptional regulatory proteindevr,MSMEG_5244,0.414,G,0,5.359,dnaN
215,ABK70300.1_and_ABK71423.1,2.3,3,88,163,0.47,0.65,4,0.158,73.3,8.4,ABK71423.1,na,LpqM protein,MSMEG_4913,0.232,G,0,4.431,dnaN
216,ABK70300.1_and_ABK75498.1,2.3,4,30,235,0.54,0.74,3,0.267,78.4,10.2,ABK75498.1,na,glycerol operon regulatory protein,MSMEG_2125,0.347,G,0,5.474,dnaN
217,ABK70300.1_and_ABK71625.1,2.3,5,8,112,0.32,0.78,2,0.071,68.5,12.8,ABK71625.1,hypC,hydrogenase assembly chaperone HypC/HupF,MSMEG_2703,0.409,G,0,4.304,dnaN
218,ABK70300.1_and_ABK70912.1,2.3,4,31,146,0.65,0.49,3,0.239,74.4,10.0,ABK70912.1,na,ppe family protein,MSMEG_0619,-0.211,M,1,4.393,dnaN
219,ABK70300.1_and_ABK75226.1,2.3,4,42,159,0.49,0.85,4,0.16,76.6,4.9,ABK75226.1,na,hypothetical protein,MSMEG_4848,0.096,G,0,7.38,dnaN
220,ABK70300.1_and_ABK70080.1,2.3,5,31,179,0.51,0.67,2,0.359,74.8,7.9,ABK70080.1,na,"acetyltransferase, gnat family protein, putative",MSMEG_1001,0.696,G,0,5.893,dnaN
221,ABK70300.1_and_ABK71979.1,2.3,5,9,282,0.63,0.81,5,0.141,75.3,6.6,ABK71979.1,na,conserved hypothetical protein,MSMEG_4830,0.194,G,0,4.863,dnaN
222,ABK70300.1_and_ABK75241.1,2.3,3,123,254,0.76,0.86,1,0.251,87.4,5.5,ABK75241.1,na,conserved hypothetical protein,MSMEG_6770,0.63,G,0,5.105,dnaN
223,ABK70300.1_and_ABK72386.1,2.3,4,8,42,0.36,0.56,2,0.175,70.5,12.8,ABK72386.1,na,phospho-2-dehydro-3-deoxyheptonate aldolase,MSMEG_2799,0.404,G,0,5.372,dnaN
224,ABK70300.1_and_ABK69911.1,2.3,4,30,174,0.49,0.84,3,0.217,78.5,5.0,ABK69911.1,na,hypothetical protein,MSMEG_2678,0.864,G,0,12.018,dnaN
225,ABK70300.1_and_ABK72454.1,2.3,5,39,389,0.45,0.84,4,0.097,69.0,10.2,ABK72454.1,na,cytochrome P450 51,MSMEG_5864,0.128,G,0,4.177,dnaN
226,ABK70300.1_and_ABK74599.1,2.3,3,132,256,0.62,0.44,1,0.163,76.5,8.8,ABK74599.1,smc,chromosome segregation protein SMC,MSMEG_2423,0.044,G,0,4.94,dnaN
227,ABK70300.1_and_ABK73169.1,2.3,3,77,135,0.56,0.49,2,0.219,78.4,7.4,ABK73169.1,na,probable conserved transmembrane protein rich inalanine,MSMEG_6099,-0.618,M,2,4.914,dnaN
228,ABK70300.1_and_ABK71948.1,2.3,5,28,366,0.66,0.84,5,0.213,81.2,5.9,ABK71948.1,na,conserved domain protein,MSMEG_4580,0.789,G,0,4.329,dnaN
229,ABK70300.1_and_ABK70955.1,2.3,4,32,137,0.56,0.86,3,0.265,80.4,4.7,ABK70955.1,na,hypothetical protein,MSMEG_0112,-3.918,G,0,11.93,dnaN
230,ABK70300.1_and_ABK70739.1,2.2,4,6,155,0.48,0.67,2,0.112,79.4,10.9,ABK70739.1,na,"ABC transporter, membrane spanning protein",MSMEG_6122,0.535,M,6,10.599,dnaN
231,ABK70300.1_and_ABK72219.1,2.2,4,65,268,0.71,0.8,4,0.308,85.5,3.7,ABK72219.1,na,conserved hypothetical protein,MSMEG_2763,-0.095,G,0,4.215,dnaN
232,ABK70300.1_and_ABK75490.1,2.2,5,16,250,0.43,0.7,2,0.161,68.5,12.4,ABK75490.1,na,conserved hypothetical protein,MSMEG_4909,0.637,G,0,4.914,dnaN
233,ABK70300.1_and_ABK72593.1,2.2,4,31,152,0.4,0.83,2,0.092,66.6,7.6,ABK72593.1,na,conserved hypothetical protein,MSMEG_5890,0.036,G,0,4.037,dnaN
234,ABK70300.1_and_ABK71220.1,2.2,5,6,250,0.5,0.79,3,0.16,75.9,11.1,ABK71220.1,na,RsbW protein,MSMEG_1803,0.54,G,0,4.177,dnaN
235,ABK70300.1_and_ABK75622.1,2.2,4,2,245,0.43,0.76,2,0.202,73.4,9.6,ABK75622.1,na,conserved hypothetical protein,MSMEG_1832,0.379,G,0,7.278,dnaN
236,ABK70300.1_and_ABK75323.1,2.2,5,14,261,0.62,0.74,5,0.258,77.5,5.2,ABK75323.1,na,universal stress protein family protein,MSMEG_5733,0.261,G,0,5.232,dnaN
237,ABK70300.1_and_ABK75894.1,2.2,5,2,83,0.24,0.69,4,0.233,72.2,13.2,ABK75894.1,na,hypothetical protein,MSMEG_1962,0.452,G,0,4.126,dnaN
238,ABK70300.1_and_ABK72239.1,2.2,3,82,206,0.41,0.7,1,0.17,76.0,10.8,ABK72239.1,na,conserved hypothetical protein,MSMEG_6165,-0.238,M,1,11.067,dnaN
239,ABK70300.1_and_ABK69525.1,2.2,5,22,264,0.33,0.74,3,0.201,66.5,11.9,ABK69525.1,na,conserved hypothetical protein,MSMEG_6252,0.367,G,0,4.062,dnaN
240,ABK70300.1_and_ABK71467.1,2.2,5,8,73,0.29,0.75,3,0.085,66.1,12.5,ABK71467.1,na,"conserved hypothetical protein, putative",MSMEG_6944,-1.954,G,0,9.077,dnaN
241,ABK70300.1_and_ABK75815.1,2.1,4,26,171,0.51,0.79,2,0.233,77.1,5.6,ABK75815.1,na,hypothetical protein,MSMEG_6550,,G,0,11.989,dnaN
242,ABK70300.1_and_ABK73876.1,2.1,5,1,134,0.25,0.71,2,0.174,75.3,14.4,ABK73876.1,na,[2Fe-2S] binding domain protein,MSMEG_5883,0.384,G,0,4.533,dnaN
243,ABK70300.1_and_ABK73113.1,2.1,3,77,186,0.27,0.71,2,0.168,74.0,12.7,ABK73113.1,na,conserved hypothetical protein,MSMEG_0355,-0.159,G,0,5.296,dnaN
244,ABK70300.1_and_ABK74915.1,2.1,4,48,222,0.32,0.65,2,0.238,73.7,12.9,ABK74915.1,na,conserved hypothetical protein,MSMEG_2355,0.181,G,0,5.842,dnaN
245,ABK70300.1_and_ABK72555.1,2.1,3,166,351,0.75,0.8,4,0.3,79.3,7.2,ABK72555.1,na,"AMP-binding enzyme, putative",MSMEG_0131,0.28,G,0,4.851,dnaN
246,ABK70300.1_and_ABK70680.1,2.1,5,7,77,0.22,0.58,3,0.199,68.3,13.7,ABK70680.1,mraW,S-adenosyl-methyltransferase MraW,MSMEG_4235,-5.124,G,0,6.046,dnaN
247,ABK70300.1_and_ABK72191.1,2.1,4,18,165,0.4,0.73,2,0.341,75.0,13.6,ABK72191.1,na,hypothetical protein,MSMEG_3614,-4.385,G,0,11.477,dnaN
248,ABK70300.1_and_ABK73428.1,2.1,4,24,194,0.65,0.68,4,0.244,84.1,5.2,ABK73428.1,na,conserved hypothetical protein,MSMEG_1537,0.054,M,1,5.41,dnaN
249,ABK70300.1_and_ABK73688.1,2.1,3,81,212,0.5,0.85,3,0.2,76.1,7.4,ABK73688.1,na,hypothetical protein,MSMEG_0498,1.166,G,0,12.325,dnaN
250,ABK70300.1_and_ABK69976.1,2.1,5,12,301,0.66,0.84,2,0.159,76.5,4.9,ABK69976.1,na,conserved hypothetical protein,MSMEG_1724,-0.303,G,0,4.062,dnaN
251,ABK70300.1_and_ABK70075.1,2.1,3,23,71,0.4,0.85,2,0.132,72.4,8.4,ABK70075.1,na,hypothetical protein,MSMEG_4506,-0.442,G,0,9.355,dnaN
252,ABK70300.1_and_ABK74481.1,2.1,5,12,304,0.47,0.84,5,0.114,66.5,11.7,ABK74481.1,na,conserved hypothetical protein,MSMEG_5722,0.265,G,0,4.151,dnaN
253,ABK70300.1_and_ABK72858.1,2.1,5,24,164,0.56,0.62,2,0.325,72.2,8.2,ABK72858.1,na,"transcriptional regulator, CadC",MSMEG_3297,0.383,G,0,4.838,dnaN
254,ABK70300.1_and_ABK72549.1,2.1,5,3,185,0.35,0.72,2,0.118,68.8,12.4,ABK72549.1,pcaG,"protocatechuate 3,4-dioxygenase, alpha subunit",MSMEG_2602,0.363,G,0,5.499,dnaN
255,ABK70300.1_and_ABK73426.1,2.1,3,89,267,0.57,0.86,2,0.21,74.9,7.2,ABK73426.1,na,hypothetical protein,MSMEG_6721,-3.957,G,0,13.203,dnaN
256,ABK70300.1_and_ABK69907.1,2.1,5,2,120,0.37,0.65,4,0.149,66.6,14.1,ABK69907.1,na,"conserved hypothetical protein, putative",MSMEG_2133,0.127,G,0,7.541,dnaN
257,ABK70300.1_and_ABK71405.1,2.1,4,41,286,0.59,0.73,5,0.176,81.5,7.2,ABK71405.1,na,glycerate kinase,MSMEG_2528,0.098,G,0,4.38,dnaN
258,ABK70300.1_and_ABK75205.1,2.1,5,15,342,0.41,0.8,2,0.119,67.1,10.3,ABK75205.1,na,acyl carrier protein Acp,MSMEG_2132,0.644,G,0,3.872,dnaN
259,ABK70300.1_and_ABK71185.1,2.1,4,2,142,0.39,0.75,2,0.121,72.7,13.4,ABK71185.1,na,hypothetical protein,MSMEG_4429,-0.038,G,0,5.957,dnaN
260,ABK70300.1_and_ABK70959.1,2.1,5,5,80,0.24,0.62,2,0.071,71.1,14.3,ABK70959.1,na,cyclase,MSMEG_3991,0.323,G,0,5.486,dnaN
261,ABK70300.1_and_ABK73553.1,2.1,5,1,195,0.3,0.59,1,0.189,70.9,13.6,ABK73553.1,na,putative Cell division protein FtsQ,MSMEG_4225,-1.234,M,1,4.66,dnaN
262,ABK70300.1_and_ABK71118.1,2.1,3,32,57,0.47,0.61,4,0.122,74.7,9.5,ABK71118.1,na,"transcriptional regulator, PadR family protein",MSMEG_6227,-0.042,G,0,6.427,dnaN
263,ABK70300.1_and_ABK71731.1,2.1,3,19,37,0.43,0.62,2,0.331,70.9,12.1,ABK71731.1,na,universal stress protein family protein,MSMEG_5245,0.154,G,0,5.436,dnaN
264,ABK70300.1_and_ABK72373.1,2.1,3,56,131,0.33,0.62,2,0.122,71.9,11.6,ABK72373.1,na,putative transcriptional regulator,MSMEG_2260,0.124,G,0,6.122,dnaN
265,ABK70300.1_and_ABK73352.1,2.1,3,96,213,0.45,0.66,3,0.165,75.1,11.5,ABK73352.1,na,phytase,MSMEG_0772,0.37,G,0,4.469,dnaN
266,ABK70300.1_and_ABK74389.1,2.1,4,23,130,0.43,0.85,1,0.133,75.3,4.3,ABK74389.1,na,hypothetical protein,MSMEG_4748,0.124,G,0,4.622,dnaN
267,ABK70300.1_and_ABK73600.1,2.1,3,25,68,0.36,0.84,2,0.194,72.0,5.3,ABK73600.1,na,hypothetical protein,MSMEG_2479,1.159,G,0,5.779,dnaN
268,ABK70300.1_and_ABK71016.1,2.1,5,12,216,0.26,0.74,4,0.154,72.0,12.6,ABK71016.1,na,prophage Lp1 protein 5,MSMEG_1264,0.445,G,0,3.961,dnaN
269,ABK70300.1_and_ABK72093.1,2.1,3,65,154,0.38,0.72,1,0.067,70.5,12.4,ABK72093.1,na,conserved hypothetical protein,MSMEG_0855,-0.169,M,2,10.906,dnaN
270,ABK70300.1_and_ABK76012.1,2.1,3,53,209,0.63,0.75,4,0.25,84.7,9.2,ABK76012.1,na,ABC transporter,MSMEG_1704,0.525,G,0,4.52,dnaN
271,ABK70300.1_and_ABK71592.1,2.0,3,42,156,0.28,0.66,3,0.195,73.3,13.6,ABK71592.1,na,conserved hypothetical protein,MSMEG_6936,0.477,G,0,4.329,dnaN
272,ABK70300.1_and_ABK72984.1,2.0,2,26,26,0.45,0.45,1,0.129,75.7,7.3,ABK72984.1,na,"ATPase, AAA family protein",MSMEG_3902,0.806,G,0,4.774,dnaN
273,ABK70300.1_and_ABK72117.1,2.0,2,26,26,0.52,0.59,2,0.182,70.6,7.5,ABK72117.1,na,"ribonucleoside-diphosphate reductase, beta subunit",MSMEG_1033,,G,0,4.546,dnaN
274,ABK70300.1_and_ABK73195.1,2.0,3,171,374,0.71,0.82,3,0.237,83.7,4.3,ABK73195.1,msrA,methionine-S-sulfoxide reductase,MSMEG_6477,0.12,G,0,5.194,dnaN
